STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/15/2019,17.45,0.17,0,0,45,55,39,250,270,28,35.1,1,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/16/2019,10.74,0,0,0,43,53,34,310,290,21,25.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/17/2019,4.47,0,0,0,47,62,32,60,30,12.1,15,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/18/2019,14.09,0.01,0,0,58,71,52,190,180,28,38,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/19/2019,10.96,0.76,0,0,68,74,49,260,180,25.9,36.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/20/2019,7.16,0.01,0,0,55,75,46,130,140,25.9,36.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/21/2019,5.82,0,0,0,51,56,46,310,320,14.1,19,1,1,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/22/2019,6.71,0,0,0,53,62,48,310,310,15,21,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/23/2019,6.04,0.15,0,0,58,78,44,190,190,25.1,33.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/24/2019,12.53,0,0,0,49,50,39,260,250,28,33.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/25/2019,3.13,0,0,0,48,65,36,20,10,12.1,15,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/26/2019,13.65,0.72,0,0,58,65,48,260,260,30,36.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/27/2019,18.12,0.02,0,0,43,48,34,260,280,31.1,42.9,1,,,,1,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/28/2019,6.26,0.03,0,0,42,48,36,300,320,17,23,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/29/2019,4.7,0.03,0,0,42,51,30,50,40,12.1,16.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/30/2019,7.16,0.01,0,0,48,57,43,320,310,15,21.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/1/2019,9.84,0.41,0,0,51,66,44,110,110,21,23.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/2/2019,4.25,0.01,0,0,55,60,47,330,340,13,17,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/3/2019,6.26,0.15,0,0,55,68,47,310,310,15,21,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/4/2019,4.7,0,0,0,52,59,47,330,320,12.1,14.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/5/2019,2.01,0.19,0,0,53,65,44,90,90,10.1,13,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/6/2019,4.47,0.13,0,0,61,73,55,250,310,10.1,14.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/7/2019,4.92,0.24,0,0,57,61,42,300,280,12.1,15,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/8/2019,6.04,0,0,0,50,62,39,290,300,14.1,17,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/9/2019,14.32,0,0,0,55,70,42,140,150,23.9,32,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/10/2019,11.41,0.99,0,0,62,75,47,300,290,23,30,1,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/11/2019,7.61,0,0,0,51,59,45,280,300,15,19.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/12/2019,9.62,0.36,0,0,46,50,42,80,70,19.9,23.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/13/2019,8.72,1.37,0,0,44,49,42,100,100,15,19,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/14/2019,8.5,0.27,0,0,44,50,41,300,300,17,21.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/15/2019,6.04,0.01,0,0,51,67,39,290,290,19.9,25.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/16/2019,6.71,0.06,0,0,56,66,48,280,270,18.1,21.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/17/2019,7.83,0.07,0,0,59,69,46,270,260,23,30,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/18/2019,4.03,0,0,0,54,68,40,220,240,13,17,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/19/2019,7.16,1.4,0,0,67,89,53,270,270,32,45,1,1,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/20/2019,13.87,0.08,0,0,68,75,49,260,270,31.1,38.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/21/2019,12.53,0,0,0,54,64,45,290,340,21.9,33.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/22/2019,3.8,0,0,0,56,71,41,180,160,16.1,19.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/23/2019,9.84,0.24,0,0,67,79,56,290,320,31.1,46.1,,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/24/2019,11.18,0,0,0,61,65,48,280,270,23.9,30,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/25/2019,9.62,0.32,0,0,60,76,47,260,260,25.9,32,1,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/26/2019,11.18,0,0,0,71,80,57,330,300,21.9,27.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/27/2019,5.82,0,0,0,64,76,50,300,300,17,25.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/28/2019,9.4,0.2,0,0,57,63,52,70,80,17,21.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/29/2019,4.7,0,0,0,56,64,52,250,250,12.1,14.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/30/2019,4.92,0,0,0,62,73,52,250,250,10.1,15,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/31/2019,6.49,0,0,0,63,71,52,280,310,14.1,19.9,1,,,,,,1,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/1/2019,4.92,0.2,0,0,65,80,52,260,250,21,25.9,1,,1,,,,1,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/2/2019,8.5,0.16,0,0,63,68,52,290,300,21.9,29.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/3/2019,14.32,0,0,0,54,61,44,270,280,29.1,36,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/4/2019,8.5,0.08,0,0,55,66,45,270,280,17,23.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/5/2019,5.82,0.83,0,0,64,73,54,250,240,14.1,18.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/6/2019,5.82,0,0,0,65,74,54,290,300,14.1,17,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/7/2019,4.47,0,0,0,64,78,49,270,320,16.1,23,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/8/2019,3.8,0,0,0,67,83,51,90,60,13,19,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/9/2019,7.83,0,0,0,69,85,53,120,110,17,21,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/10/2019,8.72,0.96,0,0,67,75,59,280,280,29.1,38.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/11/2019,13.42,0.01,0,0,63,70,53,300,290,23.9,38.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/12/2019,6.26,0,0,0,63,77,48,170,180,17,21,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/13/2019,8.28,0.35,0,0,62,66,56,210,220,17,21,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/14/2019,14.32,0.12,0,0,61,72,54,290,280,31.1,42.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/15/2019,11.63,0.21,0,0,68,78,60,200,200,28,38,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/16/2019,4.47,0.37,0,0,63,66,53,280,350,8.9,11,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/17/2019,2.91,0,0,0,62,77,48,340,340,13,16.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/18/2019,2.91,0,0,0,68,81,59,330,350,12.1,13,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/19/2019,3.13,0.02,0,0,72,85,59,120,50,8.9,11,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/20/2019,7.16,0.81,0,0,70,76,63,240,230,18.1,21.9,1,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/21/2019,10.51,0.17,0,0,67,75,57,320,330,21.9,28,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/22/2019,10.07,0,0,0,65,75,55,300,320,19.9,25.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/23/2019,7.61,0,0,0,68,79,56,280,340,17,30,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/24/2019,5.37,0,0,0,68,80,54,150,160,13,15,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/25/2019,10.29,0.09,0,0,76,84,65,280,280,25.1,32,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/26/2019,6.71,0,0,0,74,87,59,260,250,21.9,29.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/27/2019,4.7,0,0,0,75,85,61,280,270,14.1,19,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/28/2019,3.8,0,0,0,75,90,60,340,10,13,15,,,,,,,1,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/29/2019,7.83,0.01,0,0,76,84,66,270,260,18.1,27.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/30/2019,9.4,0,0,0,70,73,59,330,330,21,27.1,,,,,,,,
